Latitude,Longitude,Altitude,Vertical Speed,MTE_Value,RA
  33.348129, -97.399457, 3950, -128,  33.348129, RA: Monitor vertical Speed; TIDh: a9a7cb
  26.626419, -79.108403,28900, 2848,  26.626419, RA: Level Off; TIDh: a1d7f7
  33.348021, -97.400301, 3950, -128,  33.348021, RA: Monitor vertical Speed; TIDh: a9a7cb
  26.626419, -79.108403,28900, 2848,  26.626419, RA: Level Off; TIDh: a1d7f7
  26.630068, -79.105788,28925, 2848,  26.630068, RA: Level Off; TIDh: a1d7f7
  26.631226, -79.104931,28950, 2848,  26.631226, RA: Level Off; TIDh: a1d7f7
  33.347602, -97.403720, 3950,  128,  33.347602, RA: Monitor vertical Speed; TIDh: a9a7cb
  26.633280, -79.103464,28950, 2848,  26.633280, RA: Level Off; TIDh: a1d7f7
  33.347463, -97.404841, 3950,  128,  33.347463, RA: Monitor vertical Speed; TIDh: a9a7cb
  26.634476, -79.102599,28950, 2848,  26.634476, RA: Level Off; TIDh: a1d7f7
  33.347351, -97.405664, 3950,  192,  33.347351, RA: Monitor vertical Speed; TIDh: a9a7cb
  26.635254, -79.102029,28975, 2848,  26.635254, RA: Level Off; TIDh: a1d7f7
  33.347260, -97.406213, 3975,  128,  33.347260, RA: Monitor vertical Speed; TIDh: a9a7cb
  33.347137, -97.407083, 3975,  -64,  33.347137, RA: Monitor vertical Speed; TIDh: a9a7cb
  26.636492, -79.101140,28975, 2848,  26.636492, RA: Level Off; TIDh: a1d7f7
  33.347137, -97.407083, 3975,   64,  33.347137, RA: Monitor vertical Speed; TIDh: a9a7cb
  33.346985, -97.408521, 3975,   64,  33.346985, RA: Monitor vertical Speed; TIDh: a9a7cb
  26.638550, -79.099645,28975, 2848,  26.638550, RA: Level Off; TIDh: a1d7f7
  33.346985, -97.408521, 3975,   64,  33.346985, RA: Monitor vertical Speed; TIDh: a9a7cb
  26.638550, -79.099645,28975, 2848,  26.638550, RA: Level Off; TIDh: a1d7f7
  33.346718, -97.410446, 3975,   64,  33.346718, RA: Monitor vertical Speed; TIDh: a9a7cb
  26.641708, -79.097365,29000, 2848,  26.641708, RA: Level Off; TIDh: a1d7f7
  26.642916, -79.096492,29000, 2848,  26.642916, RA: Level Off; TIDh: a1d7f7
  33.346485, -97.412184, 3975,  192,  33.346485, RA: Monitor vertical Speed; TIDh: a9a7cb
  26.642916, -79.096492,29000, 2848,  26.642916, RA: Level Off; TIDh: a1d7f7
  33.346392, -97.412745, 3975,    0,  33.346392, RA: Monitor vertical Speed; TIDh: a9a7cb
  26.644913, -79.095085,29000, 2848,  26.644913, RA: Level Off; TIDh: a1d7f7
  26.645828, -79.094411,29000, 2848,  26.645828, RA: Level Off; TIDh: a1d7f7
  26.646698, -79.093789,29000, 2848,  26.646698, RA: Level Off; TIDh: a1d7f7
  33.346115, -97.414673, 3975,  -64,  33.346115, Clear of Conflict; TIDh: a9a7cb
  26.647758, -79.093059,29000, 2848,  26.647758, RA: Level Off; TIDh: a1d7f7
  26.649765, -79.091613,29000, 2848,  26.649765, RA: Level Off; TIDh: a1d7f7
  26.651505, -79.090369,29000, 2848,  26.651505, RA: Level Off; TIDh: a1d7f7
  26.652692, -79.089520,29000, 2848,  26.652692, RA: Level Off; TIDh: a1d7f7
  26.653793, -79.088711,29000, 2848,  26.653793, RA: Level Off; TIDh: a1d7f7
  26.655811, -79.087301,29000, 2848,  26.655811, RA: Level Off; TIDh: a1d7f7
  26.657959, -79.085757,29000, 2848,  26.657959, RA: Level Off; TIDh: a1d7f7
  33.344996, -97.422890, 3975,    0,  33.344996, Clear of Conflict; TIDh: a9a7cb
  26.658646, -79.085290,29000, 2848,  26.658646, RA: Level Off; TIDh: a1d7f7
  26.660792, -79.083763,29000, 2848,  26.660792, RA: Level Off; TIDh: a1d7f7
  26.662720, -79.082388,29000, 2848,  26.662720, RA: Level Off; TIDh: a1d7f7
  26.663911, -79.081544,29000, 2848,  26.663911, RA: Level Off; TIDh: a1d7f7
  26.665924, -79.080108,29025, 2848,  26.665924, RA: Level Off; TIDh: a1d7f7
  26.666748, -79.079538,29025, 2848,  26.666748, RA: Level Off; TIDh: a1d7f7
  26.667526, -79.078968,29000, 2848,  26.667526, RA: Level Off; TIDh: a1d7f7
  26.667526, -79.078968,29000, 2848,  26.667526, RA: Level Off; TIDh: a1d7f7
  26.668846, -79.078058,29000, 2848,  26.668846, RA: Level Off; TIDh: a1d7f7
  33.343692, -97.430850, 3950, -256,  33.343692, Clear of Conflict; TIDh: a9a7cb
  26.669998, -79.077258,29000, 2848,  26.669998, RA: Level Off; TIDh: a1d7f7
  26.672105, -79.075734,29000, 2848,  26.672105, RA: Level Off; TIDh: a1d7f7
  26.674432, -79.074044,29000, 2848,  26.674432, RA: Level Off; TIDh: a1d7f7
  26.675629, -79.073216,29000, 2848,  26.675629, RA: Level Off; TIDh: a1d7f7
  26.677231, -79.072076,29000, 2848,  26.677231, RA: Level Off; TIDh: a1d7f7
  26.680481, -79.069744,29000, 2848,  26.680481, Clear of Conflict; TIDh: a1d7f7
  33.340992, -97.438865, 3950,  256,  33.340992, Clear of Conflict; TIDh: a9a7cb
  26.691331, -79.061948,29000, 2848,  26.691331, Clear of Conflict; TIDh: a1d7f7
  26.700967, -79.055029,29000, 2848,  26.700967, Clear of Conflict; TIDh: a1d7f7
  26.713210, -79.046314,29000, 2848,  26.713210, Clear of Conflict; TIDh: a1d7f7
  25.999008, -80.451533, 3025,  -64,  25.999008, RA: Monitor vertical Speed
  25.999008, -80.451533, 3025,  -64,  25.999008, RA: Monitor vertical Speed
  25.998871, -80.452414, 3025,  -64,  25.998871, RA: Monitor vertical Speed
  25.998871, -80.452414, 3025, -128,  25.998871, RA: Monitor vertical Speed
  25.998540, -80.453726, 3025,  -64,  25.998540, RA: Monitor vertical Speed
  25.998413, -80.454176, 3025,  -64,  25.998413, RA: Monitor vertical Speed
  25.998121, -80.455099, 3025,  -64,  25.998121, RA: Monitor vertical Speed
  25.997842, -80.455944, 3025,    0,  25.997842, RA: Monitor vertical Speed
  25.997609, -80.456473, 3000,    0,  25.997609, RA: Monitor vertical Speed
  25.997516, -80.456789, 3000,    0,  25.997516, RA: Monitor vertical Speed
  25.997283, -80.457318, 3000,    0,  25.997283, RA: Monitor vertical Speed
  25.997144, -80.457635, 3000,    0,  25.997144, RA: Monitor vertical Speed
  25.996678, -80.458585, 3000,    0,  25.996678, RA: Monitor vertical Speed
  25.996490, -80.458996, 3000,   64,  25.996490, RA: Monitor vertical Speed
  25.996306, -80.459430, 3000,   64,  25.996306, RA: Monitor vertical Speed
  25.995804, -80.460447, 3000,    0,  25.995804, RA: Monitor vertical Speed
  25.995163, -80.461742, 3000,    0,  25.995163, RA: Monitor vertical Speed
  25.994816, -80.462441, 3000,    0,  25.994816, RA: Monitor vertical Speed
  25.994351, -80.463392, 3000,   64,  25.994351, RA: Monitor vertical Speed
  25.994110, -80.463815, 3000,    0,  25.994110, RA: Monitor vertical Speed
  25.993973, -80.464126, 3000,    0,  25.993973, RA: Monitor vertical Speed
  25.993835, -80.464437, 3025,  128,  25.993835, RA: Monitor vertical Speed
  25.993561, -80.464955, 3000,  128,  25.993561, RA: Monitor vertical Speed
  25.993140, -80.465821, 3025,  128,  25.993140, RA: Monitor vertical Speed
  25.992966, -80.466199, 3025,  128,  25.992966, RA: Monitor vertical Speed
  25.992737, -80.466717, 3025,  128,  25.992737, RA: Monitor vertical Speed
  25.991592, -80.469153, 3025, -128,  25.991592, RA: Monitor vertical Speed
  25.991418, -80.469572, 3025, -256,  25.991418, RA: Monitor vertical Speed
  25.991089, -80.470293, 3025, -192,  25.991089, RA: Monitor vertical Speed
  25.990860, -80.470760, 3025, -128,  25.990860, RA: Monitor vertical Speed
  25.990494, -80.471589, 3000, -128,  25.990494, RA: Monitor vertical Speed
  25.990161, -80.472318, 3000,   64,  25.990161, Clear of Conflict
  25.987926, -80.477178, 3000,   64,  25.987926, Clear of Conflict
  29.560959, -98.285540, 2650,    0,  29.560959, RA: Climb; TIDh: ae0105
  29.560252, -98.285092, 2650, -704,  29.560252, RA: Climb; TIDh: ae0105
  29.559586, -98.284642, 2650, -704,  29.559586, RA: Climb; TIDh: ae0105
  29.558945, -98.284220, 2650, -704,  29.558945, RA: Climb; TIDh: ae0105
  29.558390, -98.283853, 2650,  192,  29.558390, RA: Climb; TIDh: ae0105
  29.558390, -98.283853, 2650,  192,  29.558390, RA: Climb; TIDh: ae0105
  29.557846, -98.283427, 2650, -192,  29.557846, RA: Climb; TIDh: ae0105
  29.557133, -98.282991, 2650, -192,  29.557133, RA: Climb; TIDh: ae0105
  29.556528, -98.282560, 2650, -320,  29.556528, RA: Climb; TIDh: ae0105
  25.985645, -80.482037, 3000, -384,  25.985645, Clear of Conflict
  29.556528, -98.282560, 2650, -320,  29.556528, RA: Climb; TIDh: ae0105
  29.555328, -98.281737, 2650, -576,  29.555328, RA: Climb; TIDh: ae0105
  29.554666, -98.281268, 2650,    0,  29.554666, RA: Climb; TIDh: ae0105
  29.554014, -98.280837, 2650, -192,  29.554014, RA: Climb; TIDh: ae0105
  29.552804, -98.279975, 2650, 1088,  29.552804, RA: Climb; TIDh: ae0105
  29.551483, -98.279096, 2650, 1088,  29.551483, Clear of Conflict; TIDh: ae0105
  25.983398, -80.486824, 2950, -768,  25.983398, Clear of Conflict
  29.545309, -98.274859, 2650,  384,  29.545309, Clear of Conflict; TIDh: ae0105
  25.981595, -80.490752, 2875, -960,  25.981595, Clear of Conflict
           ,           ,     ,     ,           , RA: Maintain vertical Speed
  29.539816, -98.269097, 2600, -576,  29.539816, Clear of Conflict; TIDh: ae0105
  29.539948, -98.260134, 2600,  256,  29.539948, Clear of Conflict; TIDh: ae0105
           ,           ,     ,     ,           , Clear of Conflict
  26.196945, -80.217141, 1100, 1408,  26.196945, RA: Level Off; TIDh: aa9bc7
  26.197179, -80.218154, 1100, 1408,  26.197179, RA: Level Off; TIDh: aa9bc7
  26.197678, -80.219836, 1150, 1408,  26.197678, RA: Level Off; TIDh: aa9bc7
  26.198063, -80.221059, 1175, 1408,  26.198063, RA: Descend; TIDh: aa9bc7
  26.198436, -80.222168, 1200, 1408,  26.198436, RA: Descend; TIDh: aa9bc7
  26.199041, -80.223753, 1225, 1408,  26.199041, RA: Descend; TIDh: aa9bc7
  26.199320, -80.224439, 1225, 1408,  26.199320, RA: Descend; TIDh: aa9bc7
  26.199829, -80.225640, 1225, 1408,  26.199829, RA: Descend; TIDh: aa9bc7
  26.200251, -80.226658, 1250, 1408,  26.200251, RA: Descend; TIDh: aa9bc7
  26.200836, -80.227868, 1250, 1408,  26.200836, Clear of Conflict; TIDh: aa9bc7
  26.204068, -80.233999, 1375, 1408,  26.204068, Clear of Conflict; TIDh: aa9bc7
  26.207793, -80.240074, 1625, 1408,  26.207793, Clear of Conflict; TIDh: aa9bc7
  26.211639, -80.246006, 1850, 1408,  26.211639, Clear of Conflict; TIDh: aa9bc7
  36.805527, -98.717251,20325, -512,  36.805527, RA: Monitor vertical Speed; TIDh: ae0006
  36.806076, -98.718224,20325, -576,  36.806076, RA: Monitor vertical Speed; TIDh: ae0006
  36.807132, -98.720106,20325, -512,  36.807132, RA: Monitor vertical Speed; TIDh: ae0006
  36.808182, -98.722000,20300, -576,  36.808182, RA: Monitor vertical Speed; TIDh: ae0006
  36.808808, -98.723086,20300, -640,  36.808808, RA: Monitor vertical Speed; TIDh: ae0006
  36.809830, -98.724976,20300, -576,  36.809830, RA: Monitor vertical Speed; TIDh: ae0006
  36.810903, -98.726885,20275, -704,  36.810903, RA: Monitor vertical Speed; TIDh: ae0006
  36.811386, -98.727779,20275, -704,  36.811386, RA: Monitor vertical Speed; TIDh: ae0006
  36.812439, -98.729631,20250, -704,  36.812439, RA: Monitor vertical Speed; TIDh: ae0006
  36.813510, -98.731676,20250, -768,  36.813510, RA: Monitor vertical Speed; TIDh: ae0006
  36.813975, -98.732436,20250, -960,  36.813975, RA: Monitor vertical Speed; TIDh: ae0006
  36.815186, -98.734657,20225,-1024,  36.815186, RA: Monitor vertical Speed; TIDh: ae0006
  36.815643, -98.735561,20200, -896,  36.815643, RA: Monitor vertical Speed; TIDh: ae0006
  36.816908, -98.737812,20200, -320,  36.816908, RA: Monitor vertical Speed; TIDh: ae0006
  36.817520, -98.738937,20200, -640,  36.817520, RA: Descend; TIDh: ae0006
  36.818677, -98.741027,20200, -128,  36.818677, Clear of Conflict; TIDh: ae0006
  36.824936, -98.752499,20150, -128,  36.824936, Clear of Conflict; TIDh: ae0006
  32.655045, -97.070991, 7950, 1536,  32.655045, RA: Level Off; TIDh: a3eea9
  32.653702, -97.071460, 7950, 1536,  32.653702, RA: Level Off; TIDh: a3eea9
  36.831153, -98.763934,20175,  192,  36.831153, Clear of Conflict; TIDh: ae0006
  32.653043, -97.071664, 7950, 1536,  32.653043, RA: Level Off; TIDh: a3eea9
  32.651740, -97.072056, 7975, 1536,  32.651740, RA: Level Off; TIDh: a3eea9
  32.650543, -97.072449, 7975, 1536,  32.650543, RA: Level Off; TIDh: a3eea9
  32.649078, -97.072888, 7975, 1536,  32.649078, RA: Level Off; TIDh: a3eea9
  32.649078, -97.072888, 7975, 1536,  32.649078, RA: Level Off; TIDh: a3eea9
  32.648388, -97.073121, 7975, 1536,  32.648388, RA: Level Off; TIDh: a3eea9
  32.647038, -97.073514, 7975, 1536,  32.647038, RA: Level Off; TIDh: a3eea9
  32.647038, -97.073514, 7975, 1536,  32.647038, RA: Level Off; TIDh: a3eea9
  32.646526, -97.073682, 7975, 1536,  32.646526, RA: Level Off; TIDh: a3eea9
  36.837112, -98.774804,20175, -256,  36.837112, Clear of Conflict; TIDh: ae0006
  32.645083, -97.074186, 7975, 1536,  32.645083, RA: Level Off; TIDh: a3eea9
  32.643585, -97.074646, 7975, 1536,  32.643585, RA: Level Off; TIDh: a3eea9
  32.643585, -97.074646, 7975, 1536,  32.643585, RA: Level Off; TIDh: a3eea9
  32.643036, -97.074811, 7975, 1536,  32.643036, RA: Level Off; TIDh: a3eea9
  32.643036, -97.074811, 7975, 1536,  32.643036, RA: Level Off; TIDh: a3eea9
  32.640893, -97.075476, 7975, 1536,  32.640893, RA: Level Off; TIDh: a3eea9
  44.807018, -68.821482,     ,     ,  44.807018, RA: Descend
  32.640244, -97.075690, 7975, 1536,  32.640244, RA: Level Off; TIDh: a3eea9
  32.639191, -97.076019, 7975, 1536,  32.639191, RA: Level Off; TIDh: a3eea9
  32.639191, -97.076019, 7975, 1536,  32.639191, RA: Level Off; TIDh: a3eea9
  32.638519, -97.076204, 7975, 1536,  32.638519, RA: Level Off; TIDh: a3eea9
  32.638519, -97.076204, 7975, 1536,  32.638519, RA: Level Off; TIDh: a3eea9
  32.637960, -97.076372, 7975, 1536,  32.637960, RA: Level Off; TIDh: a3eea9
  32.637448, -97.076541, 7975, 1536,  32.637448, RA: Level Off; TIDh: a3eea9
  32.635958, -97.077045, 7975, 1536,  32.635958, RA: Level Off; TIDh: a3eea9
  32.634750, -97.077393, 7975, 1536,  32.634750, RA: Level Off; TIDh: a3eea9
  32.633972, -97.077667, 7975, 1536,  32.633972, RA: Level Off; TIDh: a3eea9
  32.632782, -97.078052, 7975, 1536,  32.632782, RA: Level Off; TIDh: a3eea9
  32.631958, -97.078271, 7975, 1536,  32.631958, RA: Level Off; TIDh: a3eea9
  32.631303, -97.078502, 7975, 1536,  32.631303, RA: Level Off; TIDh: a3eea9
  32.630630, -97.078711, 7975, 1536,  32.630630, RA: Level Off; TIDh: a3eea9
  32.629953, -97.078895, 7975, 1536,  32.629953, RA: Level Off; TIDh: a3eea9
  32.628067, -97.079480, 7975, 1536,  32.628067, RA: Level Off; TIDh: a3eea9
  32.627393, -97.079736, 7975, 1536,  32.627393, RA: Level Off; TIDh: a3eea9
  32.626881, -97.079904, 7975, 1536,  32.626881, RA: Level Off; TIDh: a3eea9
  32.626190, -97.080084, 7975, 1536,  32.626190, RA: Level Off; TIDh: a3eea9
  32.625531, -97.080296, 7975, 1536,  32.625531, RA: Level Off; TIDh: a3eea9
  32.625531, -97.080296, 7975, 1536,  32.625531, RA: Level Off; TIDh: a3eea9
  32.623947, -97.080798, 7975, 1536,  32.623947, RA: Level Off; TIDh: a3eea9
  32.623123, -97.081073, 7975, 1536,  32.623123, RA: Level Off; TIDh: a3eea9
  32.623123, -97.081073, 7975, 1536,  32.623123, RA: Level Off; TIDh: a3eea9
  32.621807, -97.081473, 7975, 1536,  32.621807, RA: Level Off; TIDh: a3eea9
  32.621015, -97.081697, 7975, 1536,  32.621015, RA: Level Off; TIDh: a3eea9
  32.620331, -97.081897, 7975, 1536,  32.620331, RA: Level Off; TIDh: a3eea9
  32.619507, -97.082172, 7975, 1536,  32.619507, RA: Level Off; TIDh: a3eea9
  32.619003, -97.082336, 7975, 1536,  32.619003, RA: Level Off; TIDh: a3eea9
  32.618454, -97.082501, 7975, 1536,  32.618454, RA: Level Off; TIDh: a3eea9
  32.617105, -97.082931, 7975, 1536,  32.617105, RA: Level Off; TIDh: a3eea9
  32.615936, -97.083325, 7975, 1536,  32.615936, RA: Level Off; TIDh: a3eea9
  32.615387, -97.083435, 7975, 1536,  32.615387, RA: Level Off; TIDh: a3eea9
  32.614059, -97.083875, 7975, 1536,  32.614059, Clear of Conflict; TIDh: a3eea9
  32.606049, -97.086346, 7975,   64,  32.606049, Clear of Conflict; TIDh: a3eea9
           ,           ,     ,     ,           , Clear of Conflict
  32.599741, -97.088256, 8000,  512,  32.599741, Clear of Conflict; TIDh: a3eea9
           ,           ,     ,     ,           , Clear of Conflict
  32.592944, -97.090330, 8050,  640,  32.592944, Clear of Conflict; TIDh: a3eea9
  32.585403, -97.092628, 8100, 1024,  32.585403, Clear of Conflict; TIDh: a3eea9
  30.822556, -86.461056,30475, 2752,  30.822556, RA: Level Off; TIDh: a187ba
  30.822423, -86.458008,30525, 2624,  30.822423, RA: Level Off; TIDh: a187ba
  30.822376, -86.455261,30575, 2432,  30.822376, RA: Level Off; TIDh: a187ba
  30.822327, -86.453839,30600, 2304,  30.822327, RA: Level Off; TIDh: a187ba
  30.822283, -86.452460,30625, 2240,  30.822283, RA: Level Off; TIDh: a187ba
  30.822189, -86.449423,30675, 2048,  30.822189, RA: Level Off; TIDh: a187ba
  30.822144, -86.448010,30675, 1984,  30.822144, RA: Level Off; TIDh: a187ba
  30.822050, -86.445264,30700, 1792,  30.822050, RA: Level Off; TIDh: a187ba
  30.822004, -86.443616,30725, 1792,  30.822004, RA: Level Off; TIDh: a187ba
  30.821915, -86.440591,30775, 1792,  30.821915, RA: Level Off; TIDh: a187ba
  30.821869, -86.438922,30775, 1408,  30.821869, RA: Level Off; TIDh: a187ba
  30.821818, -86.437573,30800, 1280,  30.821818, RA: Level Off; TIDh: a187ba
  30.821771, -86.434827,30825, 1152,  30.821771, RA: Level Off; TIDh: a187ba
  30.821725, -86.433728,30825, 1024,  30.821725, RA: Level Off; TIDh: a187ba
  30.821640, -86.430682,30850,  896,  30.821640, RA: Level Off; TIDh: a187ba
  30.821640, -86.430682,30850,  896,  30.821640, RA: Level Off; TIDh: a187ba
  30.821538, -86.426587,30875,  768,  30.821538, RA: Level Off; TIDh: a187ba
  30.821492, -86.425543,30875,  640,  30.821492, RA: Level Off; TIDh: a187ba
  30.821492, -86.425543,30875,  640,  30.821492, RA: Level Off; TIDh: a187ba
  30.821457, -86.424166,30900,  640,  30.821457, RA: Level Off; TIDh: a187ba
  30.821399, -86.421149,30900,  512,  30.821399, RA: Level Off; TIDh: a187ba
  30.821352, -86.420105,30900,  448,  30.821352, RA: Level Off; TIDh: a187ba
  30.821274, -86.417111,30900,  448,  30.821274, RA: Level Off; TIDh: a187ba
  30.821213, -86.414667,30925,  384,  30.821213, RA: Level Off; TIDh: a187ba
  30.821182, -86.413287,30925,  320,  30.821182, RA: Level Off; TIDh: a187ba
  30.821073, -86.410327,30925,  320,  30.821073, RA: Level Off; TIDh: a187ba
  30.821045, -86.408979,30925,  256,  30.821045, RA: Level Off; TIDh: a187ba
  30.820999, -86.406286,30925,  256,  30.820999, RA: Level Off; TIDh: a187ba
  30.820887, -86.403296,30925,  192,  30.820887, RA: Level Off; TIDh: a187ba
  28.572507, -81.156221, 1525,   64,  28.572507, RA: Climb; TIDh: a9520b
  30.820840, -86.400604,30950,  192,  30.820840, RA: Level Off; TIDh: a187ba
  30.820816, -86.399285,30950,  192,  30.820816, RA: Level Off; TIDh: a187ba
  28.573380, -81.156640, 1525,  128,  28.573380, RA: Climb; TIDh: a9520b
  28.573764, -81.156814, 1525,  192,  28.573764, RA: Climb; TIDh: a9520b
  30.820724, -86.396592,30950,  192,  30.820724, RA: Level Off; TIDh: a187ba
  30.820679, -86.394438,30950,  192,  30.820679, RA: Level Off; TIDh: a187ba
  28.574555, -81.157137, 1525,  192,  28.574555, RA: Climb; TIDh: a9520b
  30.820654, -86.393134,30950,  192,  30.820654, RA: Level Off; TIDh: a187ba
  28.575394, -81.157538, 1525,  320,  28.575394, RA: Climb; TIDh: a9520b
  30.820587, -86.390722,30950,  192,  30.820587, RA: Level Off; TIDh: a187ba
  28.575714, -81.157696, 1525,  320,  28.575714, RA: Climb; TIDh: a9520b
  30.820514, -86.387805,30950,  128,  30.820514, RA: Level Off; TIDh: a187ba
  28.576370, -81.157998, 1525,   64,  28.576370, RA: Climb; TIDh: a9520b
  28.576836, -81.158268, 1525,  -64,  28.576836, RA: Climb; TIDh: a9520b
  30.820468, -86.386761,30950,  192,  30.820468, RA: Level Off; TIDh: a187ba
  30.820468, -86.386761,30950,  192,  30.820468, RA: Level Off; TIDh: a187ba
  28.577302, -81.158483, 1525,  -64,  28.577302, RA: Climb; TIDh: a9520b
  30.820404, -86.383829,30950,  192,  30.820404, RA: Level Off; TIDh: a187ba
  30.820404, -86.383829,30950,  192,  30.820404, RA: Level Off; TIDh: a187ba
  28.578000, -81.158968, 1525, -192,  28.578000, RA: Climb; TIDh: a9520b
